o_coral_cover,o_region,o_region_sub,o_jurisdiction,o_habitat,o_ocean,o_lat,o_long,o_depth,o_human_pop50,o_land_area50,o_storm_30yr,o_l_att_mean,o_l_att_sd,o_npp_mean,o_npp_sd,o_sst_mean,o_sst_sd,o_wave_mean,o_wave_sd
47.18309865,Lanai,Lanai,MHI,APS,PACIFIC,20.88109466,-156.8468314,8.25,11.17035065,7.329976434,0,0.03066467,0.003885872,518.135283,83.50349728,25.31553,1.069181463,9.578849605,3.88833165
5.538461482,Lanai,Lanai,MHI,AGR,PACIFIC,20.9231869,-156.9171419,3.3,11.17035065,7.329976434,0,0.03046789,0.005449771,518.135283,83.50349728,25.30661,1.040099514,9.578849605,3.88833165
3.124999993,Lanai,Lanai,MHI,PAV,PACIFIC,20.92447051,-156.942032,1.9,11.17082944,7.352613549,0,0.03046789,0.005449771,523.1915086,94.24475659,25.30661,1.040099514,7.625809347,3.797306695
9.929078014,Lanai,Lanai,MHI,AGR,PACIFIC,20.73436433,-156.9433788,19.25,11.17082944,7.352613549,0,0.02527954,0.003286335,523.1915086,94.24475659,25.62369,1.083723673,7.625809347,3.797306695
10.56105611,Lanai,Lanai,MHI,AGR,PACIFIC,20.73476558,-156.9249977,4,11.17113913,7.377364314,0,0.02527954,0.003286335,527.7312588,98.24826887,25.62369,1.083723673,11.86840499,7.392964873
31.0030395,Lanai,Lanai,MHI,AGR,PACIFIC,20.80496008,-156.8037987,13.55,11.16940646,7.281889108,0,0.02964925,0.003741657,495.1602529,73.00038596,25.44155,1.083689531,8.784047088,1.409686361
19.23076923,Lanai,Lanai,MHI,AGR,PACIFIC,20.77903225,-156.8209134,17.85,11.16940646,7.281889108,0,0.02881227,0.004123106,506.3465886,72.40830842,25.53056,1.082103045,8.196183933,1.178692639
19.67741935,Lanai,Lanai,MHI,AGR,PACIFIC,20.7621278,-156.8334504,8.95,11.16940646,7.281889108,0,0.02770876,0.002868798,516.5019322,79.17395697,25.41089,1.087122808,8.6761559,1.797759953
3.921568586,Lanai,Lanai,MHI,AGR,PACIFIC,20.74276376,-156.8760382,8,11.17035065,7.329976434,0,0.02570672,0.002805352,518.135283,83.50349728,25.60078,1.085925872,9.578849605,3.88833165
20.47477741,Lanai,Lanai,MHI,AGR,PACIFIC,20.74098805,-156.8751534,14.5,11.16940646,7.281889108,0,0.02570672,0.002805352,506.3465886,72.40830842,25.60078,1.085925872,8.196183933,1.178692639
5.537459283,Lanai,Lanai,MHI,SCR,PACIFIC,20.73609034,-156.9165748,14.35,11.16940646,7.281889108,0,0.02570672,0.002805352,506.3465886,72.40830842,25.60078,1.085925872,8.196183933,1.178692639
22.61146497,Lanai,Lanai,MHI,AGR,PACIFIC,20.73538014,-156.9114059,3.45,11.17113913,7.377364314,0,0.02570672,0.002805352,527.7312588,98.24826887,25.60078,1.085925872,11.86840499,7.392964873
31.96202532,Lanai,Lanai,MHI,AGR,PACIFIC,20.77728412,-156.8234471,2.5,11.16940646,7.281889108,0,0.02881227,0.004123106,461.6682641,65.84763028,25.53056,1.082103045,11.33934963,2.143685489
15.09433962,Lanai,Lanai,MHI,AGR,PACIFIC,20.7929996,-156.8112123,3.75,11.17035065,7.329976434,0,0.02964925,0.003741657,518.135283,83.50349728,25.44155,1.083689531,9.578849605,3.88833165
0,Lanai,Lanai,MHI,PSC,PACIFIC,20.81281,-156.8044,1.95,11.1696,7.291395,0,0.02964925,0.003741657,516.0091,78.82526,25.44155,1.08369,9.69201,2.834169
9.602649,Lanai,Lanai,MHI,ROB,PACIFIC,20.73549,-156.9391,5,11.16941,7.281889,0,0.02527954,0.003286335,506.3466,72.40831,25.62369,1.083724,8.196184,1.178693
26.54321,Lanai,Lanai,MHI,AGR,PACIFIC,20.73498,-156.9274,13.4,11.12973,7.239829,0,0.02527954,0.003286335,484.7734,64.44542,25.62369,1.083724,26.6647,12.35373
2.181818,Lanai,Lanai,MHI,SCR,PACIFIC,20.92708,-156.9392,19.55,0,7.281889,0,0.03046789,0.005449771,470.0309,76.42818,25.30661,1.0401,13.72102,2.934847
2.310231,Lanai,Lanai,MHI,PAV,PACIFIC,20.92634,-156.968,2.75,0,7.281889,0,0.03042126,0.005449771,470.0309,76.42818,25.30661,1.0401,13.72102,2.934847
4.710145,Lanai,Lanai,MHI,PAV,PACIFIC,20.91598,-156.8978,2.95,11.16941,7.281889,0,0.03003614,0.004289522,483.5062,83.80522,25.31553,1.069181,10.43399,1.682855
4.181185,Lanai,Lanai,MHI,RRB,PACIFIC,20.73454,-156.9382,14.3,11.17083,7.352614,0,0.02527954,0.003286335,523.1915,94.24476,25.62369,1.083724,7.625809,3.797307
20.76125,Lanai,Lanai,MHI,AGR,PACIFIC,20.88093,-157.0583,10.4,11.16941,7.281889,0,0.02729426,0.003949684,506.3466,72.40831,25.49772,1.056403,8.196184,1.178693
14.37908,Lanai,Lanai,MHI,ROB,PACIFIC,20.83448,-156.9984,16.7,11.16941,7.281889,0,NA,NA,506.3466,72.40831,NA,NA,8.196184,1.178693
22.3301,Lanai,Lanai,MHI,ROB,PACIFIC,20.86884,-157.0487,14,11.16725,7.250301,0,0.02477103,0.003122499,465.6045,67.73981,25.60128,1.070289,22.24523,8.241207
9.771987,Lanai,Lanai,MHI,PAV,PACIFIC,20.78998,-156.9914,21,11.16941,7.281889,0,0.02498356,0.004110961,491.1042,79.70511,25.58612,1.102313,9.274089,1.433075
26.35135,Lanai,Lanai,MHI,AGR,PACIFIC,20.74019,-156.9693,3.4,11.17035,7.329976,0,0.02525674,0.002501999,518.1353,83.5035,25.63195,1.080221,9.57885,3.888332
13.22034,Lanai,Lanai,MHI,ROB,PACIFIC,20.82448,-156.9929,10.35,11.17083,7.352614,0,0.02569317,0.004888763,523.1915,94.24476,25.49977,1.148626,7.625809,3.797307
17.93893,Lanai,Lanai,MHI,ROB,PACIFIC,20.77139,-156.9882,4.95,11.16941,7.281889,0,0.02498356,0.004110961,475.3905,81.53552,25.58612,1.102313,18.72577,5.124747
12.72085,Lanai,Lanai,MHI,ROB,PACIFIC,20.88645,-157.0612,13.15,11.16941,7.281889,0,0.02729426,0.003949684,470.3637,79.68422,25.49772,1.056403,20.8771,7.059453
6.52921,Lanai,Lanai,MHI,AGR,PACIFIC,20.73067,-156.9613,21.35,11.17083,7.352614,0,0.02525674,0.002501999,523.1915,94.24476,25.63195,1.080221,7.625809,3.797307
5.610561,Lanai,Lanai,MHI,AGR,PACIFIC,20.87259,-157.0536,22.4,11.16941,7.281889,0,0.02477103,0.003122499,470.3637,79.68422,25.60128,1.070289,20.8771,7.059453
31.61512,Lanai,Lanai,MHI,AGR,PACIFIC,20.78799,-156.9923,8.35,11.17083,7.352614,0,0.02498356,0.004110961,523.1915,94.24476,25.58612,1.102313,7.625809,3.797307
7.526882,Lanai,Lanai,MHI,APS,PACIFIC,20.7576,-156.9857,17.3,11.17083,7.352614,0,0.02498356,0.004110961,523.1915,94.24476,25.58612,1.102313,7.625809,3.797307
14.39114,Lanai,Lanai,MHI,ROB,PACIFIC,20.8664,-157.0408,5.4,11.17046,7.335036,0,0.02586823,0.004460942,570.0927,99.04598,25.56425,1.090191,25.47152,23.59605
10.80139,Lanai,Lanai,MHI,ROB,PACIFIC,20.85281,-157.0123,5.55,11.16949,7.285973,0,0.02586823,0.004460942,595.8487,75.17149,25.56425,1.090191,28.18877,26.33589
37.5,Lanai,Lanai,MHI,AGR,PACIFIC,20.83809,-156.8094,19.75,11.17004,7.314771,0,0.03042913,0.00441588,574.3802,78.69234,25.40456,1.081993,27.3539,25.49408
4.137931,Lanai,Lanai,MHI,AGR,PACIFIC,20.75394,-156.8463,18.9,11.17046,7.335036,0,0.02770876,0.002868798,570.0927,99.04598,25.41089,1.087123,25.47152,23.59605
20.20202,Lanai,Lanai,MHI,AGR,PACIFIC,20.73553,-156.9104,10,11.17046,7.335036,0,0.02570672,0.002805352,570.0927,99.04598,25.60078,1.085926,25.47152,23.59605
54.28571,Lanai,Lanai,MHI,AGR,PACIFIC,20.8397,-156.8108,19.65,11.17127,7.375499,0,0.03042913,0.00441588,489.4528,76.0195,25.40456,1.081993,24.35295,22.02852
49.82699,Lanai,Lanai,MHI,AGR,PACIFIC,20.82828,-156.8033,16.75,11.01401,7.370344,0,0.02964925,0.003741657,480.5266,72.23171,25.44155,1.08369,24.16938,19.98855
10.15873,Lanai,Lanai,MHI,RRB,PACIFIC,20.73313,-156.9298,19.3,11.17127,7.375499,0,0.02527954,0.003286335,489.4528,76.0195,25.62369,1.083724,24.35295,22.02852
36.39456,Lanai,Lanai,MHI,AGR,PACIFIC,20.73418,-156.8867,21.1,11.17046,7.335036,0,0.02570672,0.002805352,570.0927,99.04598,25.60078,1.085926,25.47152,23.59605
0.6711409,Lanai,Lanai,MHI,SCR,PACIFIC,20.93017,-156.9525,13.6,11.73347,7.491668,0,0.03046789,0.005449771,637.258,52.17102,25.30661,1.0401,2.186632,0.5089897
76.1745,Lanai,Lanai,MHI,AGR,PACIFIC,20.902,-156.8705,12.3,11.70783,7.315326,0,0.03066467,0.003885872,454.3894,38.6971,25.31553,1.069181,4.579462,0.8602381
71.21771,Lanai,Lanai,MHI,AGR,PACIFIC,20.84457,-156.8144,8.05,11.82313,7.514512,0,0.03042913,0.00441588,525.4177,55.91855,25.40456,1.081993,3.991285,0.8997095
2.666667,Lanai,Lanai,MHI,PAV,PACIFIC,20.9316,-156.9997,8.35,0,7.177758,0,0.03042126,0.005449771,433.6094,53.54265,25.30661,1.0401,5.452119,1.100544
22.49135,Lanai,Lanai,MHI,AGR,PACIFIC,20.73458,-156.9372,9.9,11.20903,7.246023,0,0.02527954,0.003286335,443.3511,39.14316,25.62369,1.083724,4.633081,0.7502205
39.26174,Lanai,Lanai,MHI,AGR,PACIFIC,20.74122,-156.8784,7.9,11.73796,7.492865,0,0.02570672,0.002805352,649.3068,57.82571,25.60078,1.085926,3.11318,0.7043853
44.5993,Lanai,Lanai,MHI,AGR,PACIFIC,20.78642,-156.8157,9.95,11.70783,7.315326,0,0.02881227,0.004123106,454.3894,38.6971,25.53056,1.082103,4.579462,0.8602381
14.33447,Lanai,Lanai,MHI,AGR,PACIFIC,20.73333,-156.8948,16.6,11.82313,7.514512,0,0.02570672,0.002805352,525.4177,55.91855,25.60078,1.085926,3.991285,0.8997095
25.17241,Lanai,Lanai,MHI,AGR,PACIFIC,20.75955,-156.8345,14.85,11.83796,7.5414,0,0.02770876,0.002868798,578.7877,63.21163,25.41089,1.087123,3.266272,0.7676242
14.47811,Lanai,Lanai,MHI,AGR,PACIFIC,20.75659,-156.8489,4.4,10.47534,7.16633,0,0.02770876,0.002868798,478.2567,46.63667,25.41089,1.087123,4.891118,1.246007
0.3333333,Lanai,Lanai,MHI,ROB,PACIFIC,20.7372,-156.9184,4.75,10.79193,7.351952,0,0.02527954,0.003286335,425.8523,56.03071,25.62369,1.083724,3.816381,0.9609593
38.79599,Lanai,Lanai,MHI,AGR,PACIFIC,20.78523,-156.8182,4.25,10.47534,7.16633,0,0.02881227,0.004123106,478.2567,46.63667,25.53056,1.082103,4.891118,1.246007
39.72125,Lanai,Lanai,MHI,AGR,PACIFIC,20.74198,-156.8824,5.45,10.61854,7.312067,0,0.02570672,0.002805352,431.2124,53.85253,25.60078,1.085926,4.594881,0.9627668
19.14191,Lanai,Lanai,MHI,AGR,PACIFIC,20.80049,-156.8074,4.4,10.79193,7.351952,0,0.02964925,0.003741657,425.8523,56.03071,25.44155,1.08369,3.816381,0.9609593
51.85185,Lanai,Lanai,MHI,AGR,PACIFIC,20.87246,-156.8354,19.9,11.82313,7.514512,0,0.02965487,0.004037326,525.4177,55.91855,25.26534,1.166697,3.991285,0.8997095
33.44948,Lanai,Lanai,MHI,AGR,PACIFIC,20.89347,-156.8579,20,11.70783,7.315326,0,0.03066467,0.003885872,454.3894,38.6971,25.31553,1.069181,4.579462,0.8602381
0.6666666,Lanai,Lanai,MHI,PAV,PACIFIC,20.91364,-157.0561,18.05,10.47534,7.16633,0,0.02729426,0.003949684,478.2567,46.63667,25.49772,1.056403,4.891118,1.246007
0,Lanai,Lanai,MHI,PAV,PACIFIC,20.92709,-157.0239,3.8,0,7.177758,0,0.03122556,0.007842194,433.6094,53.54265,25.35695,1.036392,5.452119,1.100544
44.3686,Lanai,Lanai,MHI,SAG,PACIFIC,20.91439,-157.0508,3.75,10.61854,7.312067,0,0.02729426,0.003949684,431.2124,53.85253,25.49772,1.056403,4.594881,0.9627668
2.013423,Maui,Maui,MHI,ROB,PACIFIC,20.8877,-156.1873,21.85,10.47884,7.255919,0,0.03017786,0.008124038,425.8523,56.03071,24.68403,1.161756,4.466674,1.143145
3.010033,Maui,Maui,MHI,MIX,PACIFIC,20.81259,-156.0565,23,10.47421,7.15906,0,0.02807753,0.005089204,448.8499,49.4585,24.61901,1.165288,5.308862,1.36342
4,Maui,Maui,MHI,ROB,PACIFIC,20.90018,-156.2006,23.55,10.61854,7.312067,0,0.03017786,0.008124038,431.2124,53.85253,24.68403,1.161756,4.594881,0.9627668
1.003344,Maui,Maui,MHI,MIX,PACIFIC,20.83184,-156.0969,26.2,0,7.177758,0,0.02797325,0.004560702,433.6094,53.54265,24.65105,1.162056,5.452119,1.100544
10.13514,Maui,Maui,MHI,ROB,PACIFIC,20.7828,-155.9928,7.55,10.79193,7.351952,0,0.02752748,0.00591608,425.8523,56.03071,25.04107,1.084114,3.816381,0.9609593
5.704698,Maui,Maui,MHI,ROB,PACIFIC,20.88338,-156.1836,7.15,10.61854,7.312067,0,0.03017786,0.008124038,431.2124,53.85253,24.68403,1.161756,4.594881,0.9627668
10.81081,Maui,Maui,MHI,ROB,PACIFIC,20.80352,-156.0224,13.7,10.47534,7.16633,0,0.02838904,0.005830952,478.2567,46.63667,24.67684,1.184398,4.891118,1.246007
0.3787878,Maui,Maui,MHI,ROB,PACIFIC,20.7985,-156.016,4.8,0,7.177758,0,0.02838904,0.005830952,433.6094,53.54265,24.67684,1.184398,5.452119,1.100544
55.95668,Maui,Maui,MHI,AGR,PACIFIC,20.72467,-156.4639,22.9,10.47421,7.15906,0,0.02643118,0.004370355,448.8499,49.4585,25.47806,1.07265,5.308862,1.36342
51.71233,Maui,Maui,MHI,AGR,PACIFIC,20.70394,-156.4506,11.6,10.61854,7.312067,0,0.02581429,0.003847077,431.2124,53.85253,25.43689,1.047796,4.594881,0.9627668
41.80602,Maui,Maui,MHI,APS,PACIFIC,20.80272,-156.5998,5.8,10.61854,7.312067,0,0.0267651,0.002915476,431.2124,53.85253,25.61928,1.111499,4.594881,0.9627668
73.40067,Maui,Maui,MHI,AGR,PACIFIC,20.71804,-156.4551,14.4,10.47421,7.15906,0,0.02707113,0.004701064,448.8499,49.4585,25.38881,1.05121,5.308862,1.36342
0.6711409,Maui,Maui,MHI,PAV,PACIFIC,20.61877,-156.4472,16.15,10.48122,7.249633,0,0.02608468,0.003193744,430.9469,58.07534,25.45822,1.060454,0.05415166,0.08595574
17.28814,Maui,Maui,MHI,AGR,PACIFIC,20.62448,-156.4434,4.35,11.83796,7.5414,0,0.02608468,0.003193744,578.7877,63.21163,25.45822,1.060454,3.266272,0.7676242
59.39597,Maui,Maui,MHI,AGR,PACIFIC,20.63994,-156.4493,3.35,11.70805,7.391688,0,0.02561839,0.003316625,470.8645,41.83677,25.44847,1.053849,4.594499,0.9538528
57.91246,Maui,Maui,MHI,MIX,PACIFIC,20.78916,-156.5612,3.15,11.70783,7.315326,0,0.02576654,0.003065942,454.3894,38.6971,25.61337,1.111159,4.579462,0.8602381
3.38983,Maui,Maui,MHI,PSC,PACIFIC,21.02887,-156.6365,23.8,11.83376,7.550926,0,0.03257309,0.006572671,642.2552,59.95823,25.1915,1.109853,2.987244,0.6523641
11.44781,Maui,Maui,MHI,AGR,PACIFIC,21.02423,-156.586,16.35,11.83796,7.5414,0,0.03256319,0.005839521,578.7877,63.21163,24.98936,1.132079,3.266272,0.7676242
2.614379,Maui,Maui,MHI,ROB,PACIFIC,21.02544,-156.6147,13.65,11.20903,7.246023,0,0.03256319,0.005839521,443.3511,39.14316,24.98936,1.132079,4.633081,0.7502205
0,Maui,Maui,MHI,SCR,PACIFIC,20.92326,-156.6978,7.7,11.70783,7.315326,0,0.02877303,0.003937004,454.3894,38.6971,25.50222,1.086525,4.579462,0.8602381
3.378378,Maui,Maui,MHI,SCR,PACIFIC,20.87151,-156.6847,14.35,11.45603,7.338142,0,0.02611615,0.003159114,633.6948,53.14443,25.55619,1.097354,1.565518,0.4499565
11.37124,Maui,Maui,MHI,APS,PACIFIC,20.84358,-156.6592,13.65,11.73347,7.491668,0,0.02703674,0.002891366,637.258,52.17102,25.58841,1.104677,2.186632,0.5089897
12.2449,Maui,Maui,MHI,PAV,PACIFIC,20.97943,-156.6805,2.9,11.83376,7.550926,0,0.03025978,0.004505552,642.2552,59.95823,25.43636,1.07834,2.987244,0.6523641
27.11864,Maui,Maui,MHI,AGR,PACIFIC,20.87627,-156.685,5.2,10.48372,7.24263,0,0.02736343,0.003255764,592.162,47.69468,25.53661,1.101478,3.304101,0.8759333
12.96928,Maui,Maui,MHI,APS,PACIFIC,20.9924,-156.6696,3.75,11.20903,7.246023,0,0.03025978,0.004505552,443.3511,39.14316,25.43636,1.07834,4.633081,0.7502205
2.341137,Maui,Maui,MHI,ROB,PACIFIC,20.82983,-156.0863,20.45,11.70783,7.315326,0,0.02797325,0.004560702,454.3894,38.6971,24.65105,1.162056,4.579462,0.8602381
3.496503,Maui,Maui,MHI,PAV,PACIFIC,20.86596,-156.1488,11.25,11.82313,7.514512,0,0.02894437,0.00746994,525.4177,55.91855,24.68334,1.132227,3.991285,0.8997095
1.677852,Maui,Maui,MHI,ROB,PACIFIC,20.85597,-156.1277,10.6,11.70783,7.315326,0,0.02894437,0.00746994,454.3894,38.6971,24.68334,1.132227,4.579462,0.8602381
4.761905,Maui,Maui,MHI,ROB,PACIFIC,20.83169,-156.1152,4.85,11.724,7.448658,0,0.02797325,0.004560702,495.1376,48.70846,24.65105,1.162056,4.410723,0.9300388
28.76254,Maui,Maui,MHI,AGR,PACIFIC,20.63128,-156.4932,24.3,11.724,7.448658,0,0.02550431,0.003872983,495.1376,48.70846,25.44487,1.067224,4.410723,0.9300388
67.56757,Maui,Maui,MHI,AGR,PACIFIC,20.70014,-156.4515,17.1,11.20903,7.246023,0,0.02581429,0.003847077,443.3511,39.14316,25.43689,1.047796,4.633081,0.7502205
56.80272,Maui,Maui,MHI,AGR,PACIFIC,20.71583,-156.4581,20.7,11.82313,7.514512,0,0.02707113,0.004701064,525.4177,55.91855,25.38881,1.05121,3.991285,0.8997095
43.28859,Maui,Maui,MHI,AGR,PACIFIC,20.7604,-156.4782,19.25,11.70783,7.315326,0,0.02898103,0.006678323,454.3894,38.6971,25.36647,1.072303,4.579462,0.8602381
0,Maui,Maui,MHI,PAV,PACIFIC,20.62011,-156.4481,15.35,11.83796,7.5414,0,0.02608468,0.003193744,578.7877,63.21163,25.45822,1.060454,3.266272,0.7676242
1.006711,Maui,Maui,MHI,PAV,PACIFIC,20.64986,-156.4455,7,11.73796,7.492865,0,0.02561839,0.003316625,649.3068,57.82571,25.44847,1.053849,3.11318,0.7043853
57.38832,Maui,Maui,MHI,AGR,PACIFIC,20.7227,-156.4572,13.4,11.73347,7.491668,0,0.02707113,0.004701064,637.258,52.17102,25.38881,1.05121,2.186632,0.5089897
23.41137,Maui,Maui,MHI,AGR,PACIFIC,20.63659,-156.4538,9.9,10.47534,7.16633,0,0.02561839,0.003316625,478.2567,46.63667,25.44847,1.053849,4.891118,1.246007
19.58042,Maui,Maui,MHI,AGR,PACIFIC,20.78994,-156.5646,2.1,10.48372,7.24263,0,0.02576654,0.003065942,592.162,47.69468,25.61337,1.111159,3.304101,0.8759333
1.337793,Maui,Maui,MHI,PAV,PACIFIC,20.79586,-156.4976,3.6,10.47534,7.16633,0,0.03081159,0.006434283,478.2567,46.63667,25.21082,1.104195,4.891118,1.246007
3.666667,Maui,Maui,MHI,ROB,PACIFIC,21.01639,-156.5638,21.5,11.82145,7.533376,0,0.03167246,0.005069517,561.7,89.63796,25.07668,1.08184,22.24226,11.92909
4,Maui,Maui,MHI,PAV,PACIFIC,21.00306,-156.6749,24.1,11.79469,7.349334,0,0.03084339,0.004636809,550.6717,103.8626,25.37533,1.061178,26.46233,14.56382
8.361204,Maui,Maui,MHI,MIX,PACIFIC,21.01285,-156.6483,14.6,11.82145,7.533376,0,0.03257309,0.006572671,561.7,89.63796,25.1915,1.109853,22.24226,11.92909
4.682274,Maui,Maui,MHI,ROB,PACIFIC,21.03292,-156.6031,11.6,11.7974,7.406271,0,0.03256319,0.005839521,560.0625,92.47081,24.98936,1.132079,22.40565,11.69648
12.04013,Maui,Maui,MHI,SCR,PACIFIC,20.81927,-156.6313,6.25,11.18309,7.247115,0,0.026012,0.003028201,524.1292,111.6658,25.61017,1.109022,24.28654,11.77425
1.020408,Maui,Maui,MHI,PAV,PACIFIC,20.98546,-156.6798,10.85,11.82145,7.533376,0,0.03025978,0.004505552,561.7,89.63796,25.43636,1.07834,22.24226,11.92909
2.006689,Maui,Maui,MHI,PAV,PACIFIC,21.00883,-156.6494,5.05,11.5629,7.302776,0,0.03257309,0.006572671,550.6717,103.8626,25.1915,1.109853,25.27329,13.28884
6.20915,Maui,Maui,MHI,PSC,PACIFIC,20.84695,-156.6587,3.45,11.5629,7.302776,0,0.02703674,0.002891366,550.6717,103.8626,25.58841,1.104677,25.27329,13.28884
6.25,Maui,Maui,MHI,AGR,PACIFIC,20.81896,-156.6302,1.8,11.98062,7.712441,0,0.026012,0.003028201,483.5839,77.02169,25.61017,1.109022,1.332913,0.3142348
4.778157,Maui,Maui,MHI,AGR,PACIFIC,20.84568,-156.6551,2,11.96543,7.67008,0,0.02703674,0.002891366,476.9641,75.44063,25.58841,1.104677,1.597023,0.3832797
60,Maui,Maui,MHI,AGR,PACIFIC,20.76042,-156.4811,20.5,11.98454,7.790271,0,0.02898103,0.006678323,476.0942,48.68712,25.36647,1.072303,1.330242,0.2659882
53.87931,Maui,Maui,MHI,AGR,PACIFIC,20.70869,-156.4558,19.7,11.96599,7.679455,0,0.02707113,0.004701064,476.9641,75.44063,25.38881,1.05121,1.323371,0.3164576
31.11111,Maui,Maui,MHI,AGR,PACIFIC,20.64979,-156.4436,4.35,11.96502,7.643619,0,0.02561839,0.003316625,474.6953,49.12153,25.44847,1.053849,2.631124,0.5669551
36.94268,Maui,Maui,MHI,AGR,PACIFIC,20.64672,-156.447,9.95,11.96502,7.643619,0,0.02561839,0.003316625,474.6953,49.12153,25.44847,1.053849,2.631124,0.5669551
14.15385,Maui,Maui,MHI,SCR,PACIFIC,20.67286,-156.4486,16.3,11.96539,7.658542,0,0.02581429,0.003847077,448.7655,65.80333,25.43689,1.047796,2.244408,0.5050137
12.84722,Maui,Maui,MHI,AGR,PACIFIC,20.5895,-156.4157,12.35,11.98158,7.782922,0,0.02551359,0.002839014,478.3946,65.48881,25.39657,1.056487,1.398284,0.2931772
23.24841,Maui,Maui,MHI,AGR,PACIFIC,20.63803,-156.4529,10.25,12.01331,7.610465,0,0.02561839,0.003316625,646.0859,74.95034,25.44847,1.053849,13.65384,6.877739
43.91892,Maui,Maui,MHI,APS,PACIFIC,20.75611,-156.4648,4.9,12.00911,7.653654,0,0.02898103,0.006678323,626.8134,74.6717,25.36647,1.072303,21.54152,11.71602
42.90541,Maui,Maui,MHI,AGR,PACIFIC,20.73141,-156.4586,3.5,12.00911,7.653654,0,0.02643118,0.004370355,626.8134,74.6717,25.47806,1.07265,21.54152,11.71602
26.14379,Maui,Maui,MHI,AGR,PACIFIC,20.86186,-156.6759,7.95,12.01426,7.697664,0,0.02611615,0.003159114,600.4867,62.65706,25.55619,1.097354,4.9795,2.185405
18.06854,Maui,Maui,MHI,AGR,PACIFIC,20.92632,-156.6972,1.95,12.00699,7.729826,0,0.02877303,0.003937004,545.7422,62.12627,25.50222,1.086525,2.325709,0.5052471
1.294498,Maui,Maui,MHI,ROB,PACIFIC,20.81943,-156.0658,23.2,12.00206,7.768253,0,0.02807753,0.005089204,516.6801,54.77627,24.61901,1.165288,1.889026,0.428053
4.64135,Maui,Maui,MHI,PPR,PACIFIC,20.83161,-156.6411,5.2,12.01452,7.642831,0,0.026012,0.003028201,632.8035,64.65384,25.61017,1.109022,5.292383,2.257065
0.3424657,Maui,Maui,MHI,ROB,PACIFIC,20.93379,-156.2353,22.95,12.00699,7.729826,0,0.03044768,0.007943551,545.7422,62.12627,24.79783,1.128563,2.325709,0.5052471
3.470032,Maui,Maui,MHI,SCR,PACIFIC,20.8526,-156.6644,6.9,12.01452,7.642831,0,0.02703674,0.002891366,632.8035,64.65384,25.58841,1.104677,5.292383,2.257065
17.51592,Maui,Maui,MHI,MIX,PACIFIC,20.87631,-156.6855,7.15,11.7974,7.406271,0,0.02736343,0.003255764,560.0625,92.47081,25.53661,1.101478,22.40565,11.69648
3.559871,Maui,Maui,MHI,AGR,PACIFIC,20.83435,-156.6509,8.35,11.8004,7.475192,0,0.02703674,0.002891366,586.5382,103.071,25.58841,1.104677,18.49415,8.865241
0.6493507,Maui,Maui,MHI,MIX,PACIFIC,20.8466,-156.6578,2.85,11.8004,7.475192,0,0.02703674,0.002891366,586.5382,103.071,25.58841,1.104677,18.49415,8.865241
20.99644,Maui,Maui,MHI,ROB,PACIFIC,20.82797,-156.1006,4.05,11.7974,7.406271,0,0.02797325,0.004560702,560.0625,92.47081,24.65105,1.162056,22.40565,11.69648
1.597444,Maui,Maui,MHI,ROB,PACIFIC,20.85534,-156.1239,24.3,11.96785,7.680192,0,0.02865092,0.0056921,448.7655,65.80333,24.63953,1.11641,2.065647,0.4626621
1.77305,Maui,Maui,MHI,ROB,PACIFIC,20.86477,-156.1408,13.85,11.96543,7.67008,0,0.02894437,0.00746994,476.9641,75.44063,24.68334,1.132227,1.597023,0.3832797
5.594406,Maui,Maui,MHI,AGR,PACIFIC,20.84505,-156.1213,21.05,11.98062,7.712441,0,0.02865092,0.0056921,483.5839,77.02169,24.63953,1.11641,1.332913,0.3142348
4.575163,Maui,Maui,MHI,ROB,PACIFIC,20.81489,-156.0631,8.8,11.98585,7.742945,0,0.02807753,0.005089204,483.5839,77.02169,24.61901,1.165288,0.03305353,0.04651209
0.9803921,Maui,Maui,MHI,ROB,PACIFIC,20.90755,-156.2125,16.4,11.96502,7.643619,0,0.03121622,0.008396428,474.6953,49.12153,24.6644,1.184837,2.631124,0.5669551
